# Generated at 2024-04-22 01:10:24 (12:00) by AQUARIUS Time-Series 23.2.146.0
# UTC+12
# Period Selected: Entire Record
#
# Comment: Daily summation in general
# Description: daily_sum.json
# ReportTitle: Rainfall.Master@EN359
# 29fd19ef-7b23-461b-b50d-cb133abfc720 Rainfall.Master@EN359: Sum (1 Day)
#
# CSV data starts at line 12
#
TimeStamp,Rainfall@EN359
1989-07-19 00:00:00,0.585
1989-07-20 00:00:00,0
1989-07-21 00:00:00,0.585
1989-07-22 00:00:00,0.585
1989-07-23 00:00:00,0
1989-07-24 00:00:00,0
1989-07-25 00:00:00,0
1989-07-26 00:00:00,0
1989-07-27 00:00:00,0
1989-07-28 00:00:00,0
1989-07-29 00:00:00,0
1989-07-30 00:00:00,0
1989-07-31 00:00:00,0
1989-08-01 00:00:00,0
1989-08-02 00:00:00,0
1989-08-03 00:00:00,0
1989-08-04 00:00:00,0
1989-08-05 00:00:00,0
1989-08-06 00:00:00,2
1989-08-07 00:00:00,0
1989-08-08 00:00:00,0
1989-08-09 00:00:00,0
1989-08-10 00:00:00,0
1989-08-11 00:00:00,0
1989-08-12 00:00:00,0
1989-08-13 00:00:00,0
1989-08-14 00:00:00,0
1989-08-15 00:00:00,0
1989-08-16 00:00:00,0
1989-08-17 00:00:00,0
1989-08-18 00:00:00,0
1989-08-19 00:00:00,0
1989-08-20 00:00:00,0
1989-08-21 00:00:00,0
1989-08-22 00:00:00,0
1989-08-23 00:00:00,0
1989-08-24 00:00:00,0
1989-08-25 00:00:00,0
1989-08-26 00:00:00,0
1989-08-27 00:00:00,0
1989-08-28 00:00:00,0
1989-08-29 00:00:00,0
1989-08-30 00:00:00,0
1989-08-31 00:00:00,0
1989-09-01 00:00:00,0.583
1989-09-02 00:00:00,0.583
1989-09-03 00:00:00,0
1989-09-04 00:00:00,0
1989-09-05 00:00:00,0
1989-09-06 00:00:00,0
1989-09-07 00:00:00,0
1989-09-08 00:00:00,11.666
1989-09-09 00:00:00,2.915
1989-09-10 00:00:00,0
1989-09-11 00:00:00,0
1989-09-12 00:00:00,0
1989-09-13 00:00:00,0
1989-09-14 00:00:00,0
1989-09-15 00:00:00,0
1989-09-16 00:00:00,0
1989-09-17 00:00:00,0
1989-09-18 00:00:00,0
1989-09-19 00:00:00,0
1989-09-20 00:00:00,7.581
1989-09-21 00:00:00,0
1989-09-22 00:00:00,3.499
1989-09-23 00:00:00,0
1989-09-24 00:00:00,0
1989-09-25 00:00:00,0
1989-09-26 00:00:00,0
1989-09-27 00:00:00,0
1989-09-28 00:00:00,0
1989-09-29 00:00:00,0
1989-09-30 00:00:00,0
1989-10-01 00:00:00,0
1989-10-02 00:00:00,0
1989-10-03 00:00:00,0
1989-10-04 00:00:00,9.635
1989-10-05 00:00:00,7.935
1989-10-06 00:00:00,0
1989-10-07 00:00:00,0
1989-10-08 00:00:00,0
1989-10-09 00:00:00,0
1989-10-10 00:00:00,0
1989-10-11 00:00:00,0
1989-10-12 00:00:00,0
1989-10-13 00:00:00,0
1989-10-14 00:00:00,0
1989-10-15 00:00:00,1.058
1989-10-16 00:00:00,0
1989-10-17 00:00:00,0
1989-10-18 00:00:00,4.234
1989-10-19 00:00:00,1.058
1989-10-20 00:00:00,0
1989-10-21 00:00:00,0
1989-10-22 00:00:00,0
1989-10-23 00:00:00,13.232
1989-10-24 00:00:00,0
1989-10-25 00:00:00,0
1989-10-26 00:00:00,0
1989-10-27 00:00:00,0
1989-10-28 00:00:00,0
1989-10-29 00:00:00,0
1989-10-30 00:00:00,0
1989-10-31 00:00:00,0
1989-11-01 00:00:00,0
1989-11-02 00:00:00,5.293
1989-11-03 00:00:00,1.764
1989-11-04 00:00:00,0
1989-11-05 00:00:00,0
1989-11-06 00:00:00,0
1989-11-07 00:00:00,0
1989-11-08 00:00:00,5.292
1989-11-09 00:00:00,0
1989-11-10 00:00:00,2.94
1989-11-11 00:00:00,5.881
1989-11-12 00:00:00,0
1989-11-13 00:00:00,0
1989-11-14 00:00:00,0
1989-11-15 00:00:00,0
1989-11-16 00:00:00,0
1989-11-17 00:00:00,0
1989-11-18 00:00:00,0
1989-11-19 00:00:00,0
1989-11-20 00:00:00,6.468
1989-11-21 00:00:00,0.588
1989-11-22 00:00:00,0
1989-11-23 00:00:00,0
1989-11-24 00:00:00,0
1989-11-25 00:00:00,0
1989-11-26 00:00:00,0
1989-11-27 00:00:00,0
1989-11-28 00:00:00,0
1989-11-29 00:00:00,1.764
1989-11-30 00:00:00,0
1989-12-01 00:00:00,0
1989-12-02 00:00:00,0
1989-12-03 00:00:00,0
1989-12-04 00:00:00,24.023
1989-12-05 00:00:00,0
1989-12-06 00:00:00,0
1989-12-07 00:00:00,0
1989-12-08 00:00:00,0
1989-12-09 00:00:00,0
1989-12-10 00:00:00,0
1989-12-11 00:00:00,0
1989-12-12 00:00:00,0
1989-12-13 00:00:00,0
1989-12-14 00:00:00,0
1989-12-15 00:00:00,52.0489999998729
1989-12-16 00:00:00,30.316
1989-12-17 00:00:00,13.156
1989-12-18 00:00:00,4.576
1989-12-19 00:00:00,0.572
1989-12-20 00:00:00,0
1989-12-21 00:00:00,0
1989-12-22 00:00:00,0
1989-12-23 00:00:00,2.86
1989-12-24 00:00:00,0
1989-12-25 00:00:00,4.004
1989-12-26 00:00:00,0
1989-12-27 00:00:00,0.572
1989-12-28 00:00:00,25.168
1989-12-29 00:00:00,1.716
1989-12-30 00:00:00,0
1989-12-31 00:00:00,0
1990-01-01 00:00:00,0
1990-01-02 00:00:00,0
1990-01-03 00:00:00,0
1990-01-04 00:00:00,0
1990-01-05 00:00:00,31.024
1990-01-06 00:00:00,0.554
1990-01-07 00:00:00,0
1990-01-08 00:00:00,0
1990-01-09 00:00:00,3.878
1990-01-10 00:00:00,1.108
1990-01-11 00:00:00,0
1990-01-12 00:00:00,0
1990-01-13 00:00:00,0
1990-01-14 00:00:00,0
1990-01-15 00:00:00,0
1990-01-16 00:00:00,0
1990-01-17 00:00:00,0
1990-01-18 00:00:00,40.443
1990-01-19 00:00:00,0.554
1990-01-20 00:00:00,0
1990-01-21 00:00:00,0
1990-01-22 00:00:00,0
1990-01-23 00:00:00,0
1990-01-24 00:00:00,0
1990-01-25 00:00:00,0
1990-01-26 00:00:00,0
1990-01-27 00:00:00,0
1990-01-28 00:00:00,0
1990-01-29 00:00:00,0
1990-01-30 00:00:00,4.432
1990-01-31 00:00:00,0
1990-02-01 00:00:00,0
1990-02-02 00:00:00,0
1990-02-03 00:00:00,0
1990-02-04 00:00:00,0
1990-02-05 00:00:00,0
1990-02-06 00:00:00,0
1990-02-07 00:00:00,0.656
1990-02-08 00:00:00,11.156
1990-02-09 00:00:00,0
1990-02-10 00:00:00,0
1990-02-11 00:00:00,0
1990-02-12 00:00:00,0
1990-02-13 00:00:00,0
1990-02-14 00:00:00,0
1990-02-15 00:00:00,0.656
1990-02-16 00:00:00,0
1990-02-17 00:00:00,0
1990-02-18 00:00:00,0
1990-02-19 00:00:00,0
1990-02-20 00:00:00,0
1990-02-21 00:00:00,2.625
1990-02-22 00:00:00,0
1990-02-23 00:00:00,0
1990-02-24 00:00:00,0
1990-02-25 00:00:00,0
1990-02-26 00:00:00,0
1990-02-27 00:00:00,5.249
1990-02-28 00:00:00,0.656
1990-03-01 00:00:00,0
1990-03-02 00:00:00,0
1990-03-03 00:00:00,0
1990-03-04 00:00:00,0
1990-03-05 00:00:00,0
1990-03-06 00:00:00,0
1990-03-07 00:00:00,0
1990-03-08 00:00:00,8.46
1990-03-09 00:00:00,17.446
1990-03-10 00:00:00,0.529
1990-03-11 00:00:00,3.172
1990-03-12 00:00:00,0
1990-03-13 00:00:00,6.873
1990-03-14 00:00:00,3.702
1990-03-15 00:00:00,0
1990-03-16 00:00:00,0
1990-03-17 00:00:00,1.058
1990-03-18 00:00:00,0
1990-03-19 00:00:00,0
1990-03-20 00:00:00,0
1990-03-21 00:00:00,0
1990-03-22 00:00:00,0
1990-03-23 00:00:00,1.058
1990-03-24 00:00:00,0
1990-03-25 00:00:00,0
1990-03-26 00:00:00,3.701
1990-03-27 00:00:00,0
1990-03-28 00:00:00,0
1990-03-29 00:00:00,0
1990-03-30 00:00:00,2.2
1990-03-31 00:00:00,0.55
1990-04-01 00:00:00,0
1990-04-02 00:00:00,0.55
1990-04-03 00:00:00,2.75
1990-04-04 00:00:00,0
1990-04-05 00:00:00,0
1990-04-06 00:00:00,0
1990-04-07 00:00:00,0
1990-04-08 00:00:00,0
1990-04-09 00:00:00,0
1990-04-10 00:00:00,0
1990-04-11 00:00:00,0
1990-04-12 00:00:00,0
1990-04-13 00:00:00,0
1990-04-14 00:00:00,0
1990-04-15 00:00:00,0
1990-04-16 00:00:00,4.4
1990-04-17 00:00:00,9.35
1990-04-18 00:00:00,8.25
1990-04-19 00:00:00,7.15
1990-04-20 00:00:00,0
1990-04-21 00:00:00,4.95
1990-04-22 00:00:00,2.2
1990-04-23 00:00:00,0.55
1990-04-24 00:00:00,4.95
1990-04-25 00:00:00,1.65
1990-04-26 00:00:00,0
1990-04-27 00:00:00,0
1990-04-28 00:00:00,8.25
1990-04-29 00:00:00,2.75
1990-04-30 00:00:00,16.5
1990-05-01 00:00:00,0
1990-05-02 00:00:00,0
1990-05-03 00:00:00,5.866
1990-05-04 00:00:00,8
1990-05-05 00:00:00,0.533
1990-05-06 00:00:00,0
1990-05-07 00:00:00,1.066
1990-05-08 00:00:00,8
1990-05-09 00:00:00,5.866
1990-05-10 00:00:00,0
1990-05-11 00:00:00,0
1990-05-12 00:00:00,3.199
1990-05-13 00:00:00,0
1990-05-14 00:00:00,41.064
1990-05-15 00:00:00,2.667
1990-05-16 00:00:00,0
1990-05-17 00:00:00,0
1990-05-18 00:00:00,0
1990-05-19 00:00:00,0
1990-05-20 00:00:00,22.934
1990-05-21 00:00:00,0
1990-05-22 00:00:00,0
1990-05-23 00:00:00,25.066
1990-05-24 00:00:00,4.8
1990-05-25 00:00:00,0
1990-05-26 00:00:00,0
1990-05-27 00:00:00,6.933
1990-05-28 00:00:00,0
1990-05-29 00:00:00,0
1990-05-30 00:00:00,0
1990-05-31 00:00:00,0
1990-06-01 00:00:00,0
1990-06-02 00:00:00,0
1990-06-03 00:00:00,0.511
1990-06-04 00:00:00,0.511
1990-06-05 00:00:00,0
1990-06-06 00:00:00,9.702
1990-06-07 00:00:00,4.599
1990-06-08 00:00:00,9.703
1990-06-09 00:00:00,0
1990-06-10 00:00:00,0
1990-06-11 00:00:00,0
1990-06-12 00:00:00,0
1990-06-13 00:00:00,0
1990-06-14 00:00:00,0
1990-06-15 00:00:00,0
1990-06-16 00:00:00,0
1990-06-17 00:00:00,0
1990-06-18 00:00:00,0
1990-06-19 00:00:00,24.511
1990-06-20 00:00:00,0
1990-06-21 00:00:00,0
1990-06-22 00:00:00,1.532
1990-06-23 00:00:00,4.596
1990-06-24 00:00:00,4.597
1990-06-25 00:00:00,0
1990-06-26 00:00:00,0
1990-06-27 00:00:00,6.639
1990-06-28 00:00:00,0
1990-06-29 00:00:00,0
1990-06-30 00:00:00,0
1990-07-01 00:00:00,4.085
1990-07-02 00:00:00,1.022
1990-07-03 00:00:00,0
1990-07-04 00:00:00,0
1990-07-05 00:00:00,0
1990-07-06 00:00:00,0
1990-07-07 00:00:00,0
1990-07-08 00:00:00,0
1990-07-09 00:00:00,0.575
1990-07-10 00:00:00,12.069
1990-07-11 00:00:00,8.62
1990-07-12 00:00:00,1.724
1990-07-13 00:00:00,4.599
1990-07-14 00:00:00,1.15
1990-07-15 00:00:00,0
1990-07-16 00:00:00,1.725
1990-07-17 00:00:00,5.749
1990-07-18 00:00:00,0
1990-07-19 00:00:00,0
1990-07-20 00:00:00,0
1990-07-21 00:00:00,0
1990-07-22 00:00:00,0
1990-07-23 00:00:00,0
1990-07-24 00:00:00,0
1990-07-25 00:00:00,0
1990-07-26 00:00:00,8.047
1990-07-27 00:00:00,4.599
1990-07-28 00:00:00,1.15
1990-07-29 00:00:00,0
1990-07-30 00:00:00,0
1990-07-31 00:00:00,0
1990-08-01 00:00:00,0
1990-08-02 00:00:00,0
1990-08-03 00:00:00,0
1990-08-04 00:00:00,0
1990-08-05 00:00:00,0
1990-08-06 00:00:00,0
1990-08-07 00:00:00,0
1990-08-08 00:00:00,10.385
1990-08-09 00:00:00,0.577
1990-08-10 00:00:00,0
1990-08-11 00:00:00,0
1990-08-12 00:00:00,0
1990-08-13 00:00:00,0
1990-08-14 00:00:00,0
1990-08-15 00:00:00,0
1990-08-16 00:00:00,0
1990-08-17 00:00:00,0
1990-08-18 00:00:00,0
1990-08-19 00:00:00,0
1990-08-20 00:00:00,2.885
1990-08-21 00:00:00,0
1990-08-22 00:00:00,0
1990-08-23 00:00:00,0
1990-08-24 00:00:00,0
1990-08-25 00:00:00,0
1990-08-26 00:00:00,0
1990-08-27 00:00:00,0
1990-08-28 00:00:00,0
1990-08-29 00:00:00,0
1990-08-30 00:00:00,0
1990-08-31 00:00:00,0
1990-09-01 00:00:00,0
1990-09-02 00:00:00,0
1990-09-03 00:00:00,1.154
1990-09-04 00:00:00,0
1990-09-05 00:00:00,0
1990-09-06 00:00:00,0
1990-09-07 00:00:00,6.924
1990-09-08 00:00:00,0
1990-09-09 00:00:00,2.885
1990-09-10 00:00:00,2.885
1990-09-11 00:00:00,0
1990-09-12 00:00:00,0
1990-09-13 00:00:00,0
1990-09-14 00:00:00,0
1990-09-15 00:00:00,0
1990-09-16 00:00:00,0
1990-09-17 00:00:00,0
1990-09-18 00:00:00,1.731
1990-09-19 00:00:00,0
1990-09-20 00:00:00,0
1990-09-21 00:00:00,0
1990-09-22 00:00:00,0
1990-09-23 00:00:00,2.308
1990-09-24 00:00:00,4.039
1990-09-25 00:00:00,4.039
1990-09-26 00:00:00,0
1990-09-27 00:00:00,0
1990-09-28 00:00:00,0
1990-09-29 00:00:00,1.731
1990-09-30 00:00:00,2.885
1990-10-01 00:00:00,0.577
1990-10-02 00:00:00,0
1990-10-03 00:00:00,7.404
1990-10-04 00:00:00,2.963
1990-10-05 00:00:00,0
1990-10-06 00:00:00,0
1990-10-07 00:00:00,24.187
1990-10-08 00:00:00,1.974
1990-10-09 00:00:00,0
1990-10-10 00:00:00,0
1990-10-11 00:00:00,0
1990-10-12 00:00:00,0
1990-10-13 00:00:00,0
1990-10-14 00:00:00,23.201
1990-10-15 00:00:00,0.988
1990-10-16 00:00:00,0
1990-10-17 00:00:00,0
1990-10-18 00:00:00,0
1990-10-19 00:00:00,0
1990-10-20 00:00:00,0
1990-10-21 00:00:00,0
1990-10-22 00:00:00,0
1990-10-23 00:00:00,6.419
1990-10-24 00:00:00,0
1990-10-25 00:00:00,0
1990-10-26 00:00:00,0
1990-10-27 00:00:00,0
1990-10-28 00:00:00,5.923
1990-10-29 00:00:00,0
1990-10-30 00:00:00,2.963
1990-10-31 00:00:00,1.707
1990-11-01 00:00:00,0.569
1990-11-02 00:00:00,0
1990-11-03 00:00:00,0
1990-11-04 00:00:00,0
1990-11-05 00:00:00,0
1990-11-06 00:00:00,0
1990-11-07 00:00:00,0
1990-11-08 00:00:00,0
1990-11-09 00:00:00,0
1990-11-10 00:00:00,0
1990-11-11 00:00:00,0
1990-11-12 00:00:00,1.707
1990-11-13 00:00:00,4.555
1990-11-14 00:00:00,0
1990-11-15 00:00:00,0
1990-11-16 00:00:00,0
1990-11-17 00:00:00,0
1990-11-18 00:00:00,14.236
1990-11-19 00:00:00,2.846
1990-11-20 00:00:00,3.414
1990-11-21 00:00:00,0
1990-11-22 00:00:00,0
1990-11-23 00:00:00,0
1990-11-24 00:00:00,0
1990-11-25 00:00:00,9.111
1990-11-26 00:00:00,2.277
1990-11-27 00:00:00,0.569
1990-11-28 00:00:00,0
1990-11-29 00:00:00,0.535
1990-11-30 00:00:00,0
1990-12-01 00:00:00,0
1990-12-02 00:00:00,0
1990-12-03 00:00:00,0
1990-12-04 00:00:00,0
1990-12-05 00:00:00,0.535
1990-12-06 00:00:00,0
1990-12-07 00:00:00,0
1990-12-08 00:00:00,0
1990-12-09 00:00:00,0
1990-12-10 00:00:00,0
1990-12-11 00:00:00,4.816
1990-12-12 00:00:00,2.14
1990-12-13 00:00:00,18.739
1990-12-14 00:00:00,21.948
1990-12-15 00:00:00,5.887
1990-12-16 00:00:00,10.172
1990-12-17 00:00:00,0
1990-12-18 00:00:00,0
1990-12-19 00:00:00,0
1990-12-20 00:00:00,5.354
1990-12-21 00:00:00,1.07
1990-12-22 00:00:00,0
1990-12-23 00:00:00,0
1990-12-24 00:00:00,0
1990-12-25 00:00:00,5.8894999997025
1990-12-26 00:00:00,6.4245
1990-12-27 00:00:00,4.283
1990-12-28 00:00:00,9.1
1990-12-29 00:00:00,2.141
1990-12-30 00:00:00,2.142
1990-12-31 00:00:00,0.535
1991-01-01 00:00:00,0
1991-01-02 00:00:00,11.244
1991-01-03 00:00:00,1.07
1991-01-04 00:00:00,0
1991-01-05 00:00:00,0
1991-01-06 00:00:00,8.03
1991-01-07 00:00:00,18.738
1991-01-08 00:00:00,5.352
1991-01-09 00:00:00,1.071
1991-01-10 00:00:00,4.305
1991-01-11 00:00:00,0
1991-01-12 00:00:00,0
1991-01-13 00:00:00,0
1991-01-14 00:00:00,0
1991-01-15 00:00:00,0
1991-01-16 00:00:00,0
1991-01-17 00:00:00,6.695
1991-01-18 00:00:00,0
1991-01-19 00:00:00,1.674
1991-01-20 00:00:00,0
1991-01-21 00:00:00,0
1991-01-22 00:00:00,0
1991-01-23 00:00:00,0
1991-01-24 00:00:00,5.58
1991-01-25 00:00:00,0.558
1991-01-26 00:00:00,0
1991-01-27 00:00:00,0
1991-01-28 00:00:00,0
1991-01-29 00:00:00,0.558
1991-01-30 00:00:00,0
1991-01-31 00:00:00,0
1991-02-01 00:00:00,21.755
1991-02-02 00:00:00,12.833
1991-02-03 00:00:00,0
1991-02-04 00:00:00,0
1991-02-05 00:00:00,0
1991-02-06 00:00:00,0.558
1991-02-07 00:00:00,18.965
1991-02-08 00:00:00,0
1991-02-09 00:00:00,3.905
1991-02-10 00:00:00,0
1991-02-11 00:00:00,0
1991-02-12 00:00:00,5.022
1991-02-13 00:00:00,1.674
1991-02-14 00:00:00,0
1991-02-15 00:00:00,7.811
1991-02-16 00:00:00,7.811
1991-02-17 00:00:00,3.905
1991-02-18 00:00:00,13.39
1991-02-19 00:00:00,13.949
1991-02-20 00:00:00,0
1991-02-21 00:00:00,0
1991-02-22 00:00:00,0
1991-02-23 00:00:00,0
1991-02-24 00:00:00,1.674
1991-02-25 00:00:00,0
1991-02-26 00:00:00,0
1991-02-27 00:00:00,8.928
1991-02-28 00:00:00,0
1991-03-01 00:00:00,0
1991-03-02 00:00:00,0
1991-03-03 00:00:00,0
1991-03-04 00:00:00,0
1991-03-05 00:00:00,0
1991-03-06 00:00:00,2.232
1991-03-07 00:00:00,0
1991-03-08 00:00:00,0
1991-03-09 00:00:00,0
1991-03-10 00:00:00,0
1991-03-11 00:00:00,0
1991-03-12 00:00:00,0
1991-03-13 00:00:00,0
1991-03-14 00:00:00,2.54
1991-03-15 00:00:00,3.048
1991-03-16 00:00:00,0
1991-03-17 00:00:00,0
1991-03-18 00:00:00,0
1991-03-19 00:00:00,0
1991-03-20 00:00:00,0
1991-03-21 00:00:00,0
1991-03-22 00:00:00,0
1991-03-23 00:00:00,1.016
1991-03-24 00:00:00,0
1991-03-25 00:00:00,0
1991-03-26 00:00:00,0
1991-03-27 00:00:00,0
1991-03-28 00:00:00,3.556
1991-03-29 00:00:00,6.604
1991-03-30 00:00:00,6.604
1991-03-31 00:00:00,0
1991-04-01 00:00:00,0
1991-04-02 00:00:00,4.572
1991-04-03 00:00:00,1.016
1991-04-04 00:00:00,1.016
1991-04-05 00:00:00,1.016
1991-04-06 00:00:00,6.096
1991-04-07 00:00:00,0
1991-04-08 00:00:00,11.683
1991-04-09 00:00:00,15.238
1991-04-10 00:00:00,0
1991-04-11 00:00:00,0
1991-04-12 00:00:00,0
1991-04-13 00:00:00,0
1991-04-14 00:00:00,0
1991-04-15 00:00:00,0
1991-04-16 00:00:00,0
1991-04-17 00:00:00,0.516
1991-04-18 00:00:00,0
1991-04-19 00:00:00,8.767
1991-04-20 00:00:00,2.579
1991-04-21 00:00:00,10.315
1991-04-22 00:00:00,0
1991-04-23 00:00:00,0
1991-04-24 00:00:00,0
1991-04-25 00:00:00,0
1991-04-26 00:00:00,6.188
1991-04-27 00:00:00,1.032
1991-04-28 00:00:00,0
1991-04-29 00:00:00,0
1991-04-30 00:00:00,3.095
1991-05-01 00:00:00,0.516
1991-05-02 00:00:00,0
1991-05-03 00:00:00,0
1991-05-04 00:00:00,0
1991-05-05 00:00:00,9.5
1991-05-06 00:00:00,1
1991-05-07 00:00:00,0
1991-05-08 00:00:00,0
1991-05-09 00:00:00,0
1991-05-10 00:00:00,0.5
1991-05-11 00:00:00,0
1991-05-12 00:00:00,0
1991-05-13 00:00:00,0.5
1991-05-14 00:00:00,4
1991-05-15 00:00:00,0
1991-05-16 00:00:00,0
1991-05-17 00:00:00,6
1991-05-18 00:00:00,6.5
1991-05-19 00:00:00,0
1991-05-20 00:00:00,0
1991-05-21 00:00:00,0
1991-05-22 00:00:00,0
1991-05-23 00:00:00,0
1991-05-24 00:00:00,0
1991-05-25 00:00:00,0
1991-05-26 00:00:00,0
1991-05-27 00:00:00,2
1991-05-28 00:00:00,2.49999999994444
1991-05-29 00:00:00,4
1991-05-30 00:00:00,0
1991-05-31 00:00:00,0
1991-06-01 00:00:00,0
1991-06-02 00:00:00,5.5
1991-06-03 00:00:00,0.5
1991-06-04 00:00:00,0
1991-06-05 00:00:00,10
1991-06-06 00:00:00,8.602
1991-06-07 00:00:00,2.717
1991-06-08 00:00:00,0
1991-06-09 00:00:00,0
1991-06-10 00:00:00,1.359
1991-06-11 00:00:00,0.453
1991-06-12 00:00:00,0
1991-06-13 00:00:00,0
1991-06-14 00:00:00,0
1991-06-15 00:00:00,0
1991-06-16 00:00:00,0.453
1991-06-17 00:00:00,0
1991-06-18 00:00:00,2.717
1991-06-19 00:00:00,1.359
1991-06-20 00:00:00,6.339
1991-06-21 00:00:00,1.358
1991-06-22 00:00:00,0.453
1991-06-23 00:00:00,0
1991-06-24 00:00:00,0
1991-06-25 00:00:00,0.453
1991-06-26 00:00:00,4.98
1991-06-27 00:00:00,0
1991-06-28 00:00:00,0.453
1991-06-29 00:00:00,0.905
1991-06-30 00:00:00,0.453
1991-07-01 00:00:00,0
1991-07-02 00:00:00,0
1991-07-03 00:00:00,0
1991-07-04 00:00:00,0.453
1991-07-05 00:00:00,0
1991-07-06 00:00:00,0
1991-07-07 00:00:00,0
1991-07-08 00:00:00,0
1991-07-09 00:00:00,0.453
1991-07-10 00:00:00,0.453
1991-07-11 00:00:00,0
1991-07-12 00:00:00,0
1991-07-13 00:00:00,0
1991-07-14 00:00:00,0
1991-07-15 00:00:00,0
1991-07-16 00:00:00,0
1991-07-17 00:00:00,0
1991-07-18 00:00:00,0.453
1991-07-19 00:00:00,0.453
1991-07-20 00:00:00,0
1991-07-21 00:00:00,0.453
1991-07-22 00:00:00,0.906
1991-07-23 00:00:00,3.623
1991-07-24 00:00:00,15.844
1991-07-25 00:00:00,2.718
1991-07-26 00:00:00,0
1991-07-27 00:00:00,0
1991-07-28 00:00:00,0
1991-07-29 00:00:00,0
1991-07-30 00:00:00,0
1991-07-31 00:00:00,4.528
1991-08-01 00:00:00,4.458
1991-08-02 00:00:00,1.672
1991-08-03 00:00:00,1.672
1991-08-04 00:00:00,0.418
1991-08-05 00:00:00,0.418
1991-08-06 00:00:00,0
1991-08-07 00:00:00,7.936
1991-08-08 00:00:00,0.836
1991-08-09 00:00:00,41.339
1991-08-10 00:00:00,6.265
1991-08-11 00:00:00,10.442
1991-08-12 00:00:00,0.418
1991-08-13 00:00:00,7.098
1991-08-14 00:00:00,0.418
1991-08-15 00:00:00,27.563
1991-08-16 00:00:00,24.639
1991-08-17 00:00:00,10.441
1991-08-18 00:00:00,13.364
1991-08-19 00:00:00,3.759
1991-08-20 00:00:00,2.923
1991-08-21 00:00:00,4.593
1991-08-22 00:00:00,0
1991-08-23 00:00:00,0
1991-08-24 00:00:00,0
1991-08-25 00:00:00,0
1991-08-26 00:00:00,0
1991-08-27 00:00:00,0
1991-08-28 00:00:00,0
1991-08-29 00:00:00,0
1991-08-30 00:00:00,0
1991-08-31 00:00:00,0.5
1991-09-01 00:00:00,0
1991-09-02 00:00:00,0
1991-09-03 00:00:00,0
1991-09-04 00:00:00,3.5
1991-09-05 00:00:00,0
1991-09-06 00:00:00,0
1991-09-07 00:00:00,0
1991-09-08 00:00:00,0
1991-09-09 00:00:00,0
1991-09-10 00:00:00,0
1991-09-11 00:00:00,0
1991-09-12 00:00:00,0
1991-09-13 00:00:00,4.5
1991-09-14 00:00:00,1
1991-09-15 00:00:00,0
1991-09-16 00:00:00,0
1991-09-17 00:00:00,0
1991-09-18 00:00:00,0.5
1991-09-19 00:00:00,0
1991-09-20 00:00:00,0
1991-09-21 00:00:00,0
1991-09-22 00:00:00,0.5
1991-09-23 00:00:00,0
1991-09-24 00:00:00,0
1991-09-25 00:00:00,0
1991-09-26 00:00:00,0
1991-09-27 00:00:00,7
1991-09-28 00:00:00,0
1991-09-29 00:00:00,0
1991-09-30 00:00:00,0
1991-10-01 00:00:00,0.5
1991-10-02 00:00:00,5
1991-10-03 00:00:00,0.5
1991-10-04 00:00:00,0
1991-10-05 00:00:00,3.348
1991-10-06 00:00:00,0.558
1991-10-07 00:00:00,0
1991-10-08 00:00:00,0
1991-10-09 00:00:00,5.022
1991-10-10 00:00:00,8.372
1991-10-11 00:00:00,0
1991-10-12 00:00:00,0
1991-10-13 00:00:00,0
1991-10-14 00:00:00,13.396
1991-10-15 00:00:00,0
1991-10-16 00:00:00,0
1991-10-17 00:00:00,2.79
1991-10-18 00:00:00,26.788
1991-10-19 00:00:00,1.674
1991-10-20 00:00:00,0
1991-10-21 00:00:00,0
1991-10-22 00:00:00,0
1991-10-23 00:00:00,0
1991-10-24 00:00:00,1.116
1991-10-25 00:00:00,0.558
1991-10-26 00:00:00,3.348
1991-10-27 00:00:00,0.558
1991-10-28 00:00:00,0
1991-10-29 00:00:00,4.464
1991-10-30 00:00:00,0
1991-10-31 00:00:00,0
1991-11-01 00:00:00,0
1991-11-02 00:00:00,10.147
1991-11-03 00:00:00,3.948
1991-11-04 00:00:00,3.946
1991-11-05 00:00:00,0
1991-11-06 00:00:00,0
1991-11-07 00:00:00,0
1991-11-08 00:00:00,1.127
1991-11-09 00:00:00,1.128
1991-11-10 00:00:00,1.128
1991-11-11 00:00:00,7.327
1991-11-12 00:00:00,2.254
1991-11-13 00:00:00,12.963
1991-11-14 00:00:00,5.073
1991-11-15 00:00:00,3.947
1991-11-16 00:00:00,0
1991-11-17 00:00:00,0
1991-11-18 00:00:00,0
1991-11-19 00:00:00,0
1991-11-20 00:00:00,0
1991-11-21 00:00:00,14.653
1991-11-22 00:00:00,1.128
1991-11-23 00:00:00,0
1991-11-24 00:00:00,1.128
1991-11-25 00:00:00,0
1991-11-26 00:00:00,0
1991-11-27 00:00:00,0.564
1991-11-28 00:00:00,0
1991-11-29 00:00:00,22.546
1991-11-30 00:00:00,0.564
1991-12-01 00:00:00,0
1991-12-02 00:00:00,0
1991-12-03 00:00:00,4.511
1991-12-04 00:00:00,6.447
1991-12-05 00:00:00,0
1991-12-06 00:00:00,2
1991-12-07 00:00:00,0
1991-12-08 00:00:00,8.5
1991-12-09 00:00:00,8
1991-12-10 00:00:00,0
1991-12-11 00:00:00,0
1991-12-12 00:00:00,4.49999999988889
1991-12-13 00:00:00,5
1991-12-14 00:00:00,0
